Testing filter: 0 without noise
Time,Roll Error,Pitch Error,Yaw Error
6.820,11.564,-11.929,123.121
6.830,11.575,-11.890,121.721
6.840,11.555,-11.846,123.505
6.850,11.554,-11.833,123.165
6.860,11.523,-11.808,123.837
6.870,11.503,-11.770,124.512
6.880,11.493,-11.752,123.053
6.890,11.474,-11.720,123.236
6.900,11.466,-11.677,123.713
6.910,11.426,-11.644,122.935
6.920,11.404,-11.607,123.068
6.930,11.405,-11.567,123.515
6.940,11.398,-11.566,122.981
6.950,11.385,-11.558,124.062
6.960,11.394,-11.529,123.140
6.970,11.368,-11.505,123.532
6.980,11.346,-11.449,123.476
6.990,11.321,-11.413,122.602
7.000,11.293,-11.386,124.090
7.010,11.268,-11.371,123.644
7.020,11.241,-11.331,122.488
7.030,11.235,-11.293,122.230
7.040,11.181,-11.247,122.425
7.050,11.150,-11.206,122.919
7.060,11.137,-11.153,123.461
7.070,11.100,-11.107,123.026
7.080,11.090,-11.049,123.867
7.090,11.073,-11.025,122.658
7.100,11.050,-10.967,124.633
7.110,11.025,-10.943,123.947
7.120,10.984,-10.909,123.470
7.130,10.948,-10.860,124.164
7.140,10.917,-10.822,123.609
7.150,10.899,-10.795,124.321
7.160,10.882,-10.754,124.519
7.170,10.834,-10.697,124.004
7.180,10.839,-10.661,124.027
7.190,10.831,-10.605,124.028
7.200,10.806,-10.561,124.522
7.210,10.767,-10.525,123.069
7.220,10.740,-10.468,124.199
7.230,10.684,-10.395,123.892
7.240,10.654,-10.354,124.025
7.250,10.621,-10.287,123.600
7.260,10.597,-10.240,124.943
7.270,10.546,-10.156,123.167
7.280,10.531,-10.128,123.566
7.290,10.492,-10.089,123.079
7.300,10.441,-10.034,123.665
7.310,10.400,-9.975,123.014
7.320,10.361,-9.923,124.227
7.330,10.341,-9.873,123.937
7.340,10.333,-9.816,123.100
7.350,10.269,-9.786,124.273
7.360,10.253,-9.753,123.262
7.370,10.221,-9.710,123.879
7.380,10.182,-9.656,124.245
7.390,10.152,-9.596,124.621
7.400,10.130,-9.562,124.069
7.410,10.092,-9.509,123.194
7.420,10.049,-9.477,123.498
7.430,10.029,-9.434,124.042
7.440,9.996,-9.411,123.477
7.450,9.957,-9.344,122.943
7.460,9.928,-9.260,125.139
7.470,9.900,-9.182,123.135
7.480,9.871,-9.143,124.552
7.490,9.860,-9.075,123.429
7.500,9.841,-9.003,124.197
7.510,9.799,-8.930,123.289
7.520,9.756,-8.876,122.691
7.530,9.713,-8.822,123.725
7.540,9.687,-8.748,124.112
7.550,9.659,-8.700,124.032
7.560,9.593,-8.642,124.066
7.570,9.551,-8.561,122.415
7.580,9.504,-8.502,124.105
7.590,9.463,-8.450,124.084
7.600,9.432,-8.415,122.059
7.610,9.394,-8.330,123.808
7.620,9.363,-8.266,124.895
7.630,9.322,-8.232,124.693
7.640,9.289,-8.140,123.668
7.650,9.265,-8.080,122.351
7.660,9.216,-8.021,123.589
7.670,9.156,-7.947,123.766
7.680,9.101,-7.894,123.303
7.690,9.058,-7.846,124.412
7.700,8.998,-7.790,124.264
7.710,8.944,-7.703,123.410
7.720,8.896,-7.631,123.364
7.730,8.880,-7.585,124.481
7.740,8.821,-7.537,124.175
7.750,8.798,-7.474,123.619
7.760,8.776,-7.437,122.703
7.770,8.722,-7.386,122.479
7.780,8.675,-7.315,123.684
7.790,8.616,-7.274,124.030
7.800,8.565,-7.241,123.150
7.810,8.513,-7.186,124.346
7.820,8.450,-7.091,123.547
7.830,8.392,-7.011,124.100
7.840,8.352,-6.941,125.031
7.850,8.280,-6.888,124.823
7.860,8.237,-6.808,125.100
7.870,8.169,-6.719,124.067
7.880,8.136,-6.641,122.167
7.890,8.086,-6.548,123.986
7.900,8.066,-6.511,122.332
7.910,8.026,-6.418,124.065
7.920,7.998,-6.357,123.250
7.930,7.915,-6.297,122.910
7.940,7.854,-6.248,123.794
7.950,7.799,-6.193,123.870
7.960,7.753,-6.146,124.556
7.970,7.708,-6.098,122.852
7.980,7.655,-6.015,124.852
7.990,7.599,-5.957,124.052
8.000,7.536,-5.886,123.435
8.010,7.483,-5.806,122.529
8.020,7.436,-5.768,123.445
8.030,7.372,-5.714,124.847
8.040,7.309,-5.649,123.583
8.050,7.252,-5.587,124.255
8.060,7.190,-5.496,123.589
8.070,7.116,-5.398,123.338
8.080,7.059,-5.303,123.538
8.090,6.986,-5.229,122.487
8.100,6.917,-5.138,122.725
8.110,6.865,-5.087,123.158
8.120,6.791,-5.006,124.515
8.130,6.746,-4.953,124.440
8.140,6.686,-4.864,124.421
8.150,6.665,-4.791,123.219
8.160,6.598,-4.698,122.503
8.170,6.520,-4.607,123.326
8.180,6.458,-4.532,123.705
8.190,6.424,-4.469,122.887
8.200,6.367,-4.410,123.512
8.210,6.307,-4.317,122.855
8.220,6.257,-4.256,122.332
8.230,6.197,-4.172,123.941
8.240,6.141,-4.075,122.470
8.250,6.060,-4.019,124.459
8.260,6.007,-3.946,123.544
8.270,5.975,-3.852,123.156
8.280,5.886,-3.802,122.396
8.290,5.820,-3.723,123.707
8.300,5.756,-3.662,124.523
8.310,5.694,-3.585,124.031
8.320,5.644,-3.478,122.013
8.330,5.591,-3.403,123.626
8.340,5.540,-3.288,121.956
8.350,5.454,-3.237,122.155
8.360,5.370,-3.167,122.275
8.370,5.307,-3.093,123.503
8.380,5.246,-3.019,122.450
8.390,5.177,-2.944,122.943
8.400,5.104,-2.850,123.647
8.410,5.054,-2.759,124.652
8.420,5.006,-2.677,122.520
8.430,4.908,-2.605,124.648
8.440,4.865,-2.510,123.191
8.450,4.833,-2.428,122.762
8.460,4.759,-2.348,122.727
8.470,4.674,-2.279,122.074
8.480,4.601,-2.201,122.358
8.490,4.566,-2.149,122.839
8.500,4.520,-2.093,123.718
8.510,4.446,-2.008,123.725
8.520,4.359,-1.929,123.640
8.530,4.287,-1.857,122.921
8.540,4.205,-1.793,122.726
8.550,4.133,-1.737,122.311
8.560,4.069,-1.672,123.425
8.570,3.988,-1.605,123.640
8.580,3.921,-1.522,122.359
8.590,3.866,-1.446,122.123
8.600,3.818,-1.379,121.359
8.610,3.740,-1.299,121.805
8.620,3.686,-1.208,122.409
8.630,3.610,-1.099,123.162
8.640,3.574,-1.045,123.394
8.650,3.493,-0.992,124.426
8.660,3.439,-0.889,122.778
8.670,3.378,-0.822,123.833
8.680,3.331,-0.756,124.153
8.690,3.245,-0.662,122.058
8.700,3.210,-0.567,123.120
8.710,3.166,-0.506,123.079
8.720,3.067,-0.431,122.737
8.730,2.982,-0.354,122.924
8.740,2.896,-0.295,123.006
8.750,2.837,-0.239,123.644
8.760,2.772,-0.163,121.833
8.770,2.685,-0.089,122.129
8.780,2.614,-0.002,121.548
8.790,2.552,0.109,122.563
8.800,2.470,0.164,122.357
8.810,2.388,0.241,121.436
8.820,2.307,0.346,123.034
8.830,2.246,0.417,122.861
8.840,2.178,0.521,122.134
8.850,2.086,0.619,121.885
8.860,2.014,0.683,121.798
8.870,1.935,0.754,122.265
8.880,1.834,0.814,123.613
8.890,1.758,0.873,121.464
8.900,1.658,0.958,122.320
8.910,1.582,1.010,122.559
8.920,1.497,1.085,122.973
8.930,1.439,1.193,122.313
8.940,1.380,1.279,123.292
8.950,1.288,1.326,121.878
8.960,1.207,1.386,122.622
8.970,1.121,1.431,121.961
8.980,1.037,1.520,123.191
8.990,0.959,1.628,122.009
9.000,0.877,1.695,121.804
9.010,0.790,1.755,122.731
9.020,0.706,1.840,122.818
9.030,0.627,1.904,122.815
9.040,0.519,1.980,122.165
9.050,0.459,2.043,121.631
9.060,0.384,2.154,122.578
9.070,0.298,2.213,121.567
9.080,0.213,2.306,122.196
9.090,0.130,2.402,122.238
9.100,0.065,2.491,123.074
9.110,-0.014,2.573,122.697
9.120,-0.089,2.633,121.306
9.130,-0.190,2.714,123.659
9.140,-0.279,2.772,122.333
9.150,-0.367,2.871,121.388
9.160,-0.435,2.937,122.070
9.170,-0.504,2.996,123.356
9.180,-0.572,3.083,121.534
9.190,-0.672,3.145,122.359
9.200,-0.735,3.244,121.753
9.210,-0.800,3.312,122.551
9.220,-0.887,3.395,121.488
9.230,-0.973,3.497,122.310
9.240,-1.057,3.592,122.608
9.250,-1.135,3.667,122.220
9.260,-1.211,3.746,121.652
9.270,-1.280,3.840,122.341
9.280,-1.345,3.931,122.021
9.290,-1.426,4.013,122.622
9.300,-1.497,4.096,121.073
9.310,-1.555,4.200,122.527
9.320,-1.641,4.271,121.364
9.330,-1.736,4.330,121.503
9.340,-1.823,4.384,122.456
9.350,-1.909,4.449,120.847
9.360,-1.998,4.545,120.861
9.370,-2.092,4.630,120.898
9.380,-2.175,4.714,120.716
9.390,-2.270,4.795,122.345
9.400,-2.370,4.860,121.917
9.410,-2.453,4.942,122.044
9.420,-2.533,5.005,122.864
9.430,-2.608,5.074,122.821
9.440,-2.692,5.165,122.030
9.450,-2.780,5.216,121.603
9.460,-2.853,5.289,121.238
9.470,-2.948,5.369,122.303
9.480,-3.020,5.441,122.315
9.490,-3.079,5.536,122.785
9.500,-3.167,5.608,122.700
9.510,-3.251,5.677,121.627
9.520,-3.337,5.763,121.537
9.530,-3.418,5.841,122.580
9.540,-3.502,5.923,121.675
9.550,-3.561,5.988,120.808
9.560,-3.624,6.060,121.206
9.570,-3.677,6.132,121.500
9.580,-3.787,6.195,122.312
9.590,-3.880,6.252,122.692
9.600,-3.966,6.309,122.054
9.610,-4.023,6.387,123.128
9.620,-4.087,6.453,122.312
9.630,-4.162,6.523,122.394
9.640,-4.228,6.572,121.351
9.650,-4.302,6.633,121.397
9.660,-4.353,6.719,121.726
9.670,-4.440,6.815,121.352
9.680,-4.502,6.855,120.682
9.690,-4.606,6.911,122.235
9.700,-4.670,6.979,121.461
9.710,-4.749,7.015,122.237
9.720,-4.815,7.082,121.510
9.730,-4.897,7.151,121.582
9.740,-4.977,7.213,120.594
9.750,-5.045,7.305,120.674
9.760,-5.099,7.394,121.238
9.770,-5.161,7.449,121.128
9.780,-5.225,7.519,122.156
9.790,-5.298,7.605,122.083
9.800,-5.351,7.648,121.989
9.810,-5.421,7.707,121.832
9.820,-5.477,7.791,121.637
9.830,-5.556,7.881,121.292
9.840,-5.623,7.936,121.883
9.850,-5.707,7.993,121.985
9.860,-5.789,8.073,120.648
9.870,-5.841,8.140,121.569
9.880,-5.884,8.219,120.409
9.890,-5.964,8.302,122.628
9.900,-6.043,8.383,122.206
9.910,-6.097,8.459,120.729
9.920,-6.192,8.516,122.088
9.930,-6.252,8.607,121.166
9.940,-6.330,8.656,122.362
9.950,-6.417,8.728,122.388
9.960,-6.495,8.800,121.196
9.970,-6.591,8.882,122.144
9.980,-6.648,8.933,122.196
9.990,-6.703,9.020,121.803
10.000,-6.786,9.081,121.652
10.010,-6.856,9.143,121.282
10.020,-6.952,9.200,121.489
10.030,-7.018,9.262,121.030
10.040,-7.107,9.300,121.194
10.050,-7.194,9.354,120.807
10.060,-7.263,9.403,121.973
10.070,-7.349,9.456,121.688
10.080,-7.386,9.499,121.806
10.090,-7.423,9.564,121.051
10.100,-7.471,9.630,121.346
10.110,-7.505,9.705,121.341
10.120,-7.549,9.741,121.267
10.130,-7.590,9.789,122.726
10.140,-7.640,9.855,120.892
10.150,-7.709,9.903,120.762
10.160,-7.770,9.931,121.283
10.170,-7.814,10.005,121.010
10.180,-7.895,10.066,121.567
10.190,-7.938,10.127,121.465
10.200,-7.971,10.160,121.096
10.210,-8.027,10.229,122.373
10.220,-8.078,10.291,121.026
10.230,-8.165,10.330,121.691
10.240,-8.198,10.367,120.653
10.250,-8.250,10.409,122.833
10.260,-8.284,10.467,121.058
10.270,-8.363,10.516,122.359
10.280,-8.412,10.549,120.207
10.290,-8.492,10.611,122.398
10.300,-8.536,10.668,121.990
10.310,-8.599,10.724,121.220
10.320,-8.643,10.744,120.946
10.330,-8.692,10.790,121.830
10.340,-8.764,10.852,122.253
10.350,-8.834,10.876,121.779
10.360,-8.880,10.906,121.018
10.370,-8.933,10.974,120.363
10.380,-9.005,10.992,121.422
10.390,-9.060,11.017,120.847
10.400,-9.142,11.076,121.941
10.410,-9.175,11.086,121.109
10.420,-9.249,11.155,121.953
10.430,-9.281,11.190,120.096
10.440,-9.338,11.240,121.460
10.450,-9.356,11.281,122.158
10.460,-9.387,11.337,121.141
10.470,-9.448,11.379,122.334
10.480,-9.490,11.412,121.755
10.490,-9.539,11.448,120.828
10.500,-9.583,11.501,121.469
10.510,-9.630,11.538,121.564
10.520,-9.684,11.598,120.725
10.530,-9.734,11.634,120.548
10.540,-9.766,11.670,121.156
10.550,-9.813,11.724,121.040
10.560,-9.868,11.745,121.145
10.570,-9.919,11.806,121.719
10.580,-9.955,11.866,121.802
10.590,-9.998,11.878,121.618
10.600,-10.027,11.903,122.204
10.610,-10.093,11.951,121.197
10.620,-10.168,11.990,121.186
10.630,-10.190,12.004,120.495
10.640,-10.219,12.022,121.824
10.650,-10.266,12.067,121.049
10.660,-10.302,12.080,122.485
10.670,-10.310,12.087,121.559
10.680,-10.321,12.103,122.546
10.690,-10.395,12.135,122.246
10.700,-10.447,12.154,122.562
10.710,-10.496,12.183,121.588
10.720,-10.527,12.218,122.217
10.730,-10.546,12.220,121.307
10.740,-10.564,12.215,121.610
10.750,-10.586,12.247,122.031
10.760,-10.608,12.250,121.607
10.770,-10.607,12.256,122.094
10.780,-10.619,12.290,123.179
10.790,-10.632,12.319,121.473
10.800,-10.669,12.364,121.354
10.810,-10.711,12.416,120.855
10.820,-10.760,12.444,122.632
10.830,-10.797,12.477,121.241
10.840,-10.828,12.517,121.032
10.850,-10.869,12.590,120.954
10.860,-10.902,12.615,122.191
10.870,-10.934,12.598,122.082
10.880,-10.974,12.583,122.267
10.890,-10.989,12.624,121.522
10.900,-11.035,12.638,122.235
10.910,-11.081,12.635,121.177
10.920,-11.111,12.678,122.281
10.930,-11.149,12.672,123.435
10.940,-11.149,12.682,120.715
10.950,-11.187,12.702,120.677
10.960,-11.179,12.706,123.288
10.970,-11.207,12.722,121.264
10.980,-11.226,12.749,122.805
10.990,-11.241,12.761,121.401
11.000,-11.226,12.774,121.632
11.010,-11.245,12.783,122.723
11.020,-11.291,12.794,122.450
11.030,-11.316,12.792,121.064
11.040,-11.323,12.808,120.989
11.050,-11.336,12.798,121.359
11.060,-11.340,12.786,122.127
11.070,-11.382,12.810,121.551
11.080,-11.415,12.805,122.079
11.090,-11.442,12.830,123.070
11.100,-11.472,12.834,123.103
11.110,-11.513,12.855,122.015
11.120,-11.526,12.851,121.840
11.130,-11.512,12.877,121.013
11.140,-11.537,12.885,121.380
11.150,-11.537,12.888,121.693
11.160,-11.545,12.911,121.798
11.170,-11.547,12.915,122.202
11.180,-11.537,12.930,121.317
11.190,-11.573,12.945,122.906
11.200,-11.599,12.960,122.721
11.210,-11.625,12.975,122.332
11.220,-11.628,12.966,122.188
11.230,-11.626,12.977,122.675
11.240,-11.628,12.989,122.017
11.250,-11.641,12.998,122.175
11.260,-11.696,12.996,122.414
11.270,-11.709,13.006,123.650
11.280,-11.685,13.006,122.295
11.290,-11.714,13.007,123.141
11.300,-11.738,13.015,123.635
11.310,-11.756,13.009,123.358
11.320,-11.787,12.988,121.913
11.330,-11.803,12.994,122.118
11.340,-11.797,12.985,121.576
11.350,-11.795,12.979,123.232
11.360,-11.814,12.952,122.316
11.370,-11.830,12.951,122.228
11.380,-11.820,12.936,122.615
11.390,-11.829,12.927,122.686
11.400,-11.825,12.920,121.979
11.410,-11.848,12.908,122.729
11.420,-11.825,12.903,122.799
11.430,-11.831,12.877,122.585
11.440,-11.818,12.849,124.057
11.450,-11.819,12.856,122.437
11.460,-11.815,12.848,121.191
11.470,-11.839,12.824,123.433
11.480,-11.824,12.803,121.952
11.490,-11.851,12.760,123.155
11.500,-11.824,12.730,122.831
11.510,-11.823,12.719,123.235
11.520,-11.807,12.713,121.793
11.530,-11.811,12.704,122.008
11.540,-11.815,12.716,122.983
11.550,-11.811,12.725,122.223
11.560,-11.794,12.713,122.903
11.570,-11.786,12.709,122.675
11.580,-11.755,12.692,121.528
11.590,-11.719,12.656,122.304
11.600,-11.733,12.625,122.939
11.610,-11.725,12.621,122.500
11.620,-11.727,12.599,122.384
11.630,-11.702,12.558,123.465
11.640,-11.692,12.532,122.147
11.650,-11.697,12.480,122.470
11.660,-11.704,12.480,122.927
11.670,-11.667,12.455,121.888
11.680,-11.634,12.446,123.469
11.690,-11.622,12.420,122.350
11.700,-11.604,12.413,123.979
11.710,-11.607,12.386,124.450
11.720,-11.621,12.367,124.212
11.730,-11.649,12.364,123.247
11.740,-11.657,12.335,121.568
11.750,-11.643,12.315,122.633
11.760,-11.648,12.272,122.427
11.770,-11.654,12.241,124.090
11.780,-11.664,12.207,124.178
11.790,-11.672,12.170,123.694
11.800,-11.655,12.122,122.901
11.810,-11.610,12.101,122.590
11.820,-11.615,12.076,122.667
11.830,-11.595,12.048,121.762
11.840,-11.613,12.038,124.156
11.850,-11.607,11.986,123.197
11.860,-11.616,11.957,122.175
11.870,-11.602,11.911,123.548
11.880,-11.585,11.865,124.120
11.890,-11.570,11.857,122.390
11.900,-11.584,11.795,123.797
11.910,-11.547,11.749,123.292
11.920,-11.544,11.706,123.597
11.930,-11.528,11.673,124.090
11.940,-11.523,11.642,123.549
11.950,-11.499,11.619,123.959
11.960,-11.478,11.585,123.519
11.970,-11.488,11.529,123.480
11.980,-11.464,11.483,122.290
11.990,-11.460,11.443,123.643
12.000,-11.429,11.408,123.876
12.010,-11.378,11.363,122.138
12.020,-11.354,11.333,123.622
12.030,-11.334,11.276,124.333
12.040,-11.295,11.244,124.937
12.050,-11.297,11.219,122.215
12.060,-11.297,11.193,124.103
12.070,-11.314,11.169,122.684
12.080,-11.267,11.144,123.044
12.090,-11.264,11.081,123.349
12.100,-11.241,11.035,122.996
12.110,-11.219,10.979,123.060
12.120,-11.163,10.948,123.331
12.130,-11.145,10.913,123.374
12.140,-11.108,10.878,123.116
12.150,-11.075,10.816,122.300
12.160,-11.054,10.786,123.864
12.170,-11.067,10.745,123.838
12.180,-11.028,10.697,123.509
12.190,-10.986,10.657,124.153
12.200,-10.963,10.606,123.704
12.210,-10.913,10.585,123.598
12.220,-10.892,10.544,123.579
12.230,-10.873,10.468,124.195
12.240,-10.822,10.413,124.053
12.250,-10.809,10.361,123.928
12.260,-10.789,10.319,123.954
12.270,-10.762,10.271,123.091
12.280,-10.721,10.245,122.480
12.290,-10.697,10.211,122.617
12.300,-10.652,10.151,122.695
12.310,-10.634,10.096,124.754
12.320,-10.610,10.055,122.362
12.330,-10.590,10.002,123.653
12.340,-10.561,9.936,123.644
12.350,-10.527,9.906,124.165
12.360,-10.491,9.853,123.099
12.370,-10.456,9.795,123.734
12.380,-10.439,9.771,122.701
12.390,-10.416,9.693,123.293
12.400,-10.353,9.615,123.339
12.410,-10.317,9.566,124.731
12.420,-10.291,9.500,125.002
12.430,-10.250,9.444,123.595
12.440,-10.242,9.387,124.639
12.450,-10.199,9.344,122.806
12.460,-10.175,9.275,124.867
12.470,-10.147,9.208,123.296
12.480,-10.113,9.179,124.530
12.490,-10.072,9.130,123.619
12.500,-10.020,9.058,123.257
12.510,-9.999,9.003,124.355
12.520,-9.948,8.943,124.246
12.530,-9.910,8.859,123.034
12.540,-9.875,8.773,123.543
12.550,-9.837,8.711,123.572
12.560,-9.787,8.669,122.953
12.570,-9.722,8.618,122.657
12.580,-9.679,8.533,123.585
12.590,-9.626,8.466,123.968
12.600,-9.603,8.394,122.110
12.610,-9.555,8.318,122.090
12.620,-9.479,8.257,123.389
12.630,-9.464,8.181,123.964
12.640,-9.443,8.120,122.997
12.650,-9.423,8.068,123.026
12.660,-9.378,8.016,124.185
12.670,-9.326,7.957,123.736
12.680,-9.291,7.911,124.541
12.690,-9.250,7.826,122.967
12.700,-9.205,7.727,123.652
12.710,-9.171,7.680,123.627
12.720,-9.131,7.635,123.614
12.730,-9.103,7.548,123.766
12.740,-9.075,7.480,122.687
12.750,-8.996,7.418,123.956
12.760,-8.936,7.343,124.215
12.770,-8.887,7.267,122.888
12.780,-8.805,7.201,124.355
12.790,-8.740,7.145,124.284
12.800,-8.661,7.099,124.427
12.810,-8.593,7.029,123.563
12.820,-8.534,6.937,123.908
12.830,-8.503,6.898,122.912
12.840,-8.479,6.825,123.806
12.850,-8.426,6.772,122.802
12.860,-8.413,6.704,124.220
12.870,-8.356,6.666,122.996
12.880,-8.300,6.606,122.757
12.890,-8.265,6.523,123.772
12.900,-8.195,6.472,122.390
12.910,-8.132,6.409,123.779
12.920,-8.073,6.332,124.181
12.930,-8.050,6.280,123.501
12.940,-7.988,6.215,123.209
12.950,-7.918,6.129,123.594
12.960,-7.868,6.088,123.647
12.970,-7.830,6.037,123.278
12.980,-7.773,5.981,123.413
12.990,-7.706,5.891,124.474
13.000,-7.660,5.813,123.904
13.010,-7.632,5.770,123.671
13.020,-7.578,5.690,124.628
13.030,-7.519,5.606,123.136
13.040,-7.449,5.527,124.309
13.050,-7.397,5.446,124.205
13.060,-7.345,5.358,122.576
13.070,-7.307,5.308,124.484
13.080,-7.256,5.255,123.887
13.090,-7.167,5.174,122.474
13.100,-7.081,5.084,122.785
13.110,-7.023,5.046,123.412
13.120,-6.965,4.979,122.213
13.130,-6.924,4.909,124.391
13.140,-6.878,4.820,124.052
13.150,-6.829,4.712,123.891
13.160,-6.792,4.625,123.457
13.170,-6.722,4.574,123.497
13.180,-6.632,4.517,122.934
13.190,-6.595,4.446,124.010
13.200,-6.529,4.377,123.767
13.210,-6.489,4.278,123.738
13.220,-6.433,4.200,124.094
13.230,-6.369,4.137,123.526
13.240,-6.335,4.039,122.587
13.250,-6.275,3.948,122.694
13.260,-6.210,3.895,123.957
13.270,-6.119,3.836,124.617
13.280,-6.058,3.745,123.359
13.290,-5.986,3.688,124.361
13.300,-5.917,3.636,122.855
13.310,-5.871,3.551,122.718
13.320,-5.814,3.489,122.617
13.330,-5.748,3.421,123.763
13.340,-5.675,3.326,123.287
13.350,-5.601,3.241,123.619
13.360,-5.524,3.152,123.889
13.370,-5.432,3.081,122.671
13.380,-5.369,2.989,123.837
13.390,-5.304,2.900,123.193
13.400,-5.233,2.849,123.457
13.410,-5.170,2.806,123.296
13.420,-5.102,2.741,123.527
13.430,-5.022,2.665,122.709
13.440,-4.964,2.591,123.901
13.450,-4.899,2.493,123.873
13.460,-4.816,2.409,123.514
13.470,-4.740,2.317,123.489
13.480,-4.680,2.233,123.596
13.490,-4.619,2.138,123.351
13.500,-4.554,2.068,123.696
13.510,-4.477,1.983,123.169
13.520,-4.409,1.931,123.364
13.530,-4.324,1.851,123.405
13.540,-4.244,1.756,122.592
13.550,-4.162,1.669,123.476
13.560,-4.086,1.602,123.286
13.570,-4.000,1.537,123.512
13.580,-3.971,1.443,123.227
13.590,-3.908,1.349,123.609
13.600,-3.844,1.287,122.093
13.610,-3.767,1.191,121.973
13.620,-3.722,1.107,123.266
13.630,-3.628,1.015,123.235
13.640,-3.563,0.936,122.327
13.650,-3.483,0.845,122.686
13.660,-3.415,0.790,123.368
13.670,-3.331,0.733,122.610
13.680,-3.272,0.691,123.830
13.690,-3.213,0.593,124.012
13.700,-3.142,0.515,123.214
13.710,-3.066,0.449,124.458
13.720,-2.983,0.380,122.748
13.730,-2.899,0.303,123.220
13.740,-2.865,0.233,123.571
13.750,-2.785,0.156,122.159
13.760,-2.726,0.091,122.257
13.770,-2.619,0.019,122.093
13.780,-2.543,-0.030,124.034
13.790,-2.501,-0.113,122.622
13.800,-2.415,-0.183,123.010
13.810,-2.353,-0.239,121.927
13.820,-2.283,-0.315,122.551
13.830,-2.202,-0.402,123.335
13.840,-2.143,-0.480,122.766
13.850,-2.085,-0.583,122.117
13.860,-2.006,-0.673,121.729
13.870,-1.920,-0.751,122.698
13.880,-1.828,-0.829,122.526
13.890,-1.723,-0.925,121.904
13.900,-1.630,-1.008,122.494
13.910,-1.565,-1.087,121.605
13.920,-1.505,-1.167,122.337
13.930,-1.435,-1.245,123.464
13.940,-1.360,-1.314,123.323
13.950,-1.296,-1.378,122.065
13.960,-1.238,-1.457,122.145
13.970,-1.184,-1.528,121.348
13.980,-1.103,-1.608,122.131
13.990,-1.052,-1.690,123.104
14.000,-0.950,-1.773,121.738
14.010,-0.889,-1.864,122.404
14.020,-0.814,-1.960,121.715
14.030,-0.731,-2.041,123.578
14.040,-0.633,-2.142,122.015
14.050,-0.544,-2.231,123.582
14.060,-0.445,-2.291,121.215
14.070,-0.358,-2.364,123.288
14.080,-0.276,-2.444,121.574
14.090,-0.213,-2.521,122.138
14.100,-0.167,-2.609,121.659
14.110,-0.096,-2.671,121.454
14.120,-0.031,-2.762,121.687
14.130,0.028,-2.869,123.779
14.140,0.098,-2.981,122.933
14.150,0.182,-3.068,122.549
14.160,0.296,-3.154,122.025
14.170,0.358,-3.255,122.782
14.180,0.461,-3.340,121.785
14.190,0.521,-3.411,122.177
14.200,0.575,-3.486,123.103
14.210,0.637,-3.570,121.864
14.220,0.736,-3.645,122.205
14.230,0.799,-3.706,121.598
14.240,0.877,-3.763,121.448
14.250,0.938,-3.834,122.099
14.260,0.997,-3.906,122.702
14.270,1.106,-3.956,121.469
14.280,1.170,-4.060,120.871
14.290,1.261,-4.148,120.952
14.300,1.349,-4.216,121.070
14.310,1.437,-4.309,123.071
14.320,1.522,-4.387,122.320
14.330,1.606,-4.477,122.379
14.340,1.668,-4.568,121.809
14.350,1.765,-4.622,121.661
14.360,1.871,-4.717,122.213
14.370,1.961,-4.791,122.449
14.380,2.054,-4.884,121.622
14.390,2.138,-4.946,121.712
14.400,2.229,-5.006,121.424
14.410,2.296,-5.118,122.036
14.420,2.390,-5.176,122.459
14.430,2.473,-5.237,121.829
14.440,2.535,-5.313,122.033
14.450,2.623,-5.387,122.499
14.460,2.712,-5.466,121.528
14.470,2.813,-5.506,122.474
14.480,2.892,-5.581,121.836
14.490,2.975,-5.636,121.882
14.500,3.033,-5.728,123.233
14.510,3.115,-5.783,121.316
14.520,3.196,-5.833,122.095
14.530,3.292,-5.918,122.331
14.540,3.360,-6.020,121.449
14.550,3.460,-6.116,122.268
14.560,3.529,-6.210,120.535
